change1_original_id,patch_original_id,patch_name,date,is_correct
ffmpeg-change1-11099,ffmpeg-patch-40164,"[FFmpeg-devel,4/4] avutil/frame: deprecate AVFrame.coded_picture_number and display_picture_number",2023-01-28T18:15:23,yes
ffmpeg-change1-11099,ffmpeg-patch-40363,"[FFmpeg-devel,v2,4/4] avutil/frame: deprecate AVFrame.coded_picture_number and display_picture_number",2023-02-10T23:29:13,yes
ffmpeg-change1-21134,ffmpeg-patch-32834,"[FFmpeg-devel,2/2] avformat/mov: validate box size for stts",2021-12-22T11:30:33,yes
ffmpeg-change1-21134,ffmpeg-patch-32836,"[FFmpeg-devel,v2,2/2] avformat/mov: validate box size for stts",2021-12-22T12:47:28,yes
ffmpeg-change1-21134,ffmpeg-patch-32850,"[FFmpeg-devel,v3,2/2] avformat/mov: validate box size for stts",2021-12-23T07:19:13,yes
ffmpeg-change1-4608,ffmpeg-patch-14098,[FFmpeg-devel] lavu/tx: add support for double precision FFT and MDCT,2019-07-27T18:29:38,yes
ffmpeg-change1-4608,ffmpeg-patch-14181,[FFmpeg-devel] lavu/tx: add support for double precision FFT and MDCT,2019-08-01T15:54:47,yes
ffmpeg-change1-8084,ffmpeg-patch-8348,[FFmpeg-devel] Add IRC nicknames to MAINTAINERS?,2018-04-07T12:08:25,yes
ffmpeg-change1-8084,ffmpeg-patch-8425,[FFmpeg-devel] Add IRC nicknames to MAINTAINERS?,2018-04-12T14:43:48,yes
ffmpeg-change1-24909,ffmpeg-patch-12371,[FFmpeg-devel] Use packet DTS to correct frame PTS for PTS missing video in nvidia cuvid decoder,2019-03-20T23:18:22,yes
ffmpeg-change1-24909,ffmpeg-patch-12443,[FFmpeg-devel] Use packet DTS to correct frame PTS for PTS missing video in nvidia cuvid decoder,2019-03-25T21:18:28,yes
ffmpeg-change1-2516,ffmpeg-patch-14437,"[FFmpeg-devel,v1,2/2] FATE: add a test for freeezedetect",2019-08-12T11:21:46,yes
ffmpeg-change1-2516,ffmpeg-patch-14440,"[FFmpeg-devel,v2,3/3] FATE: add a test for freeezedetect",2019-08-12T15:39:53,yes
ffmpeg-change1-2516,ffmpeg-patch-14677,"[FFmpeg-devel,v3,3/3] FATE: add a test for freeezedetect",2019-08-23T12:17:09,yes
ffmpeg-change1-2516,ffmpeg-patch-14680,"[FFmpeg-devel,v3,3/3] FATE: add a test for freeezedetect",2019-08-23T18:27:22,yes
ffmpeg-change1-2516,ffmpeg-patch-15881,"[FFmpeg-devel,v4,3/3] FATE: add a test for freeezedetect",2019-10-21T10:12:13,yes
ffmpeg-change1-15921,ffmpeg-patch-16959,"[FFmpeg-devel,v1] avcodec/h264_metadata_bsf: Fix user data failed to insert in case no SPSs NAL for global headers",2019-12-26T00:55:51,yes
ffmpeg-change1-15921,ffmpeg-patch-17227,"[FFmpeg-devel,v7,6/8] avcodec/h264_metadata_bsf: Fix user data failed to insert in case no SPSs NAL for global headers",2020-01-07T05:03:53,yes
ffmpeg-change1-13414,ffmpeg-patch-21735,[FFmpeg-devel] Set AVSTREAM_PARSE_HEADERS flag for AV1 MP4 streams.,2020-08-19T09:50:35,yes
ffmpeg-change1-13414,ffmpeg-patch-21785,[FFmpeg-devel] Set AVSTREAM_PARSE_HEADERS flag for AV1 MP4 streams,2020-08-21T06:37:18,yes
ffmpeg-change1-13414,ffmpeg-patch-21872,[FFmpeg-devel] Set AVSTREAM_PARSE_HEADERS flag for AV1 MP4 streams,2020-08-24T06:18:16,yes
ffmpeg-change1-24220,ffmpeg-patch-21723,"[FFmpeg-devel,3/4] libavcodec/jpeg2000: Modify cleanup",2020-08-18T19:40:36,yes
ffmpeg-change1-24220,ffmpeg-patch-21738,"[FFmpeg-devel,RFC,3/4] libavcodec/jpeg2000: Modify cleanup",2020-08-19T12:21:01,yes
ffmpeg-change1-24220,ffmpeg-patch-21835,"[FFmpeg-devel,RFC,v2,3/4] libavcodec/jpeg2000: Modify cleanup",2020-08-23T10:32:22,yes
ffmpeg-change1-24220,ffmpeg-patch-21886,"[FFmpeg-devel,RFC,v3,3/5] libavcodec/jpeg2000: Modify cleanup",2020-08-24T17:40:32,yes
ffmpeg-change1-24220,ffmpeg-patch-21900,"[FFmpeg-devel,RFC,v4,3/5] libavcodec/jpeg2000: Modify cleanup",2020-08-25T04:20:05,yes
ffmpeg-change1-22604,ffmpeg-patch-40048,"[FFmpeg-devel,19/26] avutil: remove FF_API_D2STR",2023-01-16T13:38:33,yes
ffmpeg-change1-22604,ffmpeg-patch-40255,"[FFmpeg-devel,v2,25/33] avutil: remove FF_API_D2STR",2023-02-04T10:41:56,yes
ffmpeg-change1-4578,ffmpeg-patch-35625,"[FFmpeg-devel,v2,02/11] libavformat/asfdec: fix get_value return type and add checks for",2022-05-07T09:36:35,yes
ffmpeg-change1-4578,ffmpeg-patch-35689,"[FFmpeg-devel,v3,02/11] libavformat/asfdec: fix get_value return type and add checks for",2022-05-08T03:01:13,yes
ffmpeg-change1-4578,ffmpeg-patch-35768,"[FFmpeg-devel,v4,02/10] libavformat/asfdec: fix get_value return type and add checks for",2022-05-14T20:55:14,yes
ffmpeg-change1-4578,ffmpeg-patch-35861,"[FFmpeg-devel,v5,02/10] libavformat/asfdec: fix get_value return type and add checks for",2022-05-21T05:21:32,yes
ffmpeg-change1-7892,ffmpeg-patch-37397,"[FFmpeg-devel,1/5] lavc/aarch64: Add neon implementation for vsad16",2022-08-22T15:26:23,yes
ffmpeg-change1-7892,ffmpeg-patch-37696,"[FFmpeg-devel,1/5] lavc/aarch64: Add neon implementation for vsad16",2022-09-06T10:27:18,yes
ffmpeg-change1-7892,ffmpeg-patch-37755,"[FFmpeg-devel,1/5] lavc/aarch64: Add neon implementation for vsad16",2022-09-08T09:25:03,yes
ffmpeg-change1-13641,ffmpeg-patch-39424,"[FFmpeg-devel,16/31] doc/examples/metadata: use av_dict_iterate",2022-11-25T01:30:31,yes
ffmpeg-change1-13641,ffmpeg-patch-39538,"[FFmpeg-devel,v2,16/31] doc/examples/metadata: use av_dict_iterate",2022-11-26T14:46:33,yes
ffmpeg-change1-9993,ffmpeg-patch-3714,[FFmpeg-devel] lavc/mpegvideo_enc: allow to force low_delay by increasing strict_std_compliance,2017-05-23T10:28:48,yes
ffmpeg-change1-9993,ffmpeg-patch-3725,[FFmpeg-devel] lavc/mpegvideo_enc: allow to force low_delay by increasing strict_std_compliance,2017-05-24T08:31:10,yes
ffmpeg-change1-5515,ffmpeg-patch-29746,"[FFmpeg-devel,2/2] avcodec/libx265: add support for setting chroma sample location",2021-08-23T21:47:30,yes
ffmpeg-change1-5515,ffmpeg-patch-29850,"[FFmpeg-devel,v2,2/2] avcodec/libx265: add support for setting chroma sample location",2021-08-29T16:43:23,yes
ffmpeg-change1-5446,ffmpeg-patch-24856,"[FFmpeg-devel,v2,07/11] avcodec/h2645_parse: add nal header parser for h266/vvc",2021-01-09T07:34:17,yes
ffmpeg-change1-5446,ffmpeg-patch-24904,"[FFmpeg-devel,v3,08/11] avcodec/h2645_parse: add nal header parser for h266/vvc",2021-01-11T16:33:16,yes
ffmpeg-change1-5446,ffmpeg-patch-25164,"[FFmpeg-devel,v4,5/9] avcodec/h2645_parse: add nal header parser for h266/vvc",2021-01-25T14:15:03,yes
ffmpeg-change1-5446,ffmpeg-patch-25561,"[FFmpeg-devel,v5,06/10] avcodec/h2645_parse: add nal header parser for h266/vvc",2021-02-11T14:36:07,yes
ffmpeg-change1-5446,ffmpeg-patch-25682,"[FFmpeg-devel,v6,5/9] avcodec/h2645_parse: add nal header parser for h266/vvc",2021-02-17T01:51:42,yes
ffmpeg-change1-5446,ffmpeg-patch-26260,"[FFmpeg-devel,v7,5/9] avcodec/h2645_parse: add nal header parser for h266/vvc",2021-03-08T14:05:49,yes
ffmpeg-change1-817,ffmpeg-patch-33903,"[FFmpeg-devel,03/41] avcodec/mjpegenc: Fix files with slices > 1, but threads == 1",2022-01-30T06:27:11,yes
ffmpeg-change1-817,ffmpeg-patch-33978,"[FFmpeg-devel,v2,04/69] avcodec/mjpegenc: Fix files with slices > 1, but threads == 1",2022-02-01T13:06:01,yes
ffmpeg-change1-2948,ffmpeg-patch-25458,"[FFmpeg-devel,3/3] avformat/mov: simplify size code in probing a bit",2021-02-05T19:11:32,yes
ffmpeg-change1-2948,ffmpeg-patch-25464,"[FFmpeg-devel,3/8] avformat/mov: simplify size code in probing a bit",2021-02-06T17:22:56,yes
ffmpeg-change1-5428,ffmpeg-patch-18065,[FFmpeg-devel] avcodec/exr: add cineon lin2log trc,2020-03-05T21:50:39,yes
ffmpeg-change1-5428,ffmpeg-patch-18070,"[FFmpeg-devel,v2] avcodec/exr: add cineon lin2log trc",2020-03-06T04:06:29,yes
ffmpeg-change1-9784,ffmpeg-patch-1640,"[FFmpeg-devel,4/4] dxva2: allow an empty array of ID3D11VideoDecoderOutputView",2016-12-01T16:22:28,yes
ffmpeg-change1-9784,ffmpeg-patch-2042,"[FFmpeg-devel,4/4] dxva2: allow an empty array of ID3D11VideoDecoderOutputView",2017-01-04T13:36:44,yes
ffmpeg-change1-9784,ffmpeg-patch-2166,"[FFmpeg-devel,4/4] dxva2: allow an empty array of ID3D11VideoDecoderOutputView",2017-01-10T10:19:30,yes
ffmpeg-change1-9784,ffmpeg-patch-2209,"[FFmpeg-devel,3/3] dxva2: allow an empty array of ID3D11VideoDecoderOutputView",2017-01-13T13:01:07,yes
ffmpeg-change1-20706,ffmpeg-patch-30665,"[FFmpeg-devel,3/5] avformat/imf: Demuxer implementation",2021-09-29T20:47:49,yes
ffmpeg-change1-20706,ffmpeg-patch-30976,"[FFmpeg-devel,3/5] avformat/imf: Demuxer implementation",2021-10-07T23:41:24,yes
ffmpeg-change1-20706,ffmpeg-patch-31169,"[FFmpeg-devel,3/5] avformat/imf: Demuxer implementation",2021-10-20T14:53:34,yes
ffmpeg-change1-20706,ffmpeg-patch-31295,"[FFmpeg-devel,v2,3/4] avformat/imf: Demuxer implementation",2021-11-04T22:29:53,yes
ffmpeg-change1-20706,ffmpeg-patch-31313,"[FFmpeg-devel,v3,3/4] avformat/imf: Demuxer implementation",2021-11-06T22:05:36,yes
ffmpeg-change1-20706,ffmpeg-patch-31604,"[FFmpeg-devel,v4,3/4] avformat/imf: Demuxer implementation",2021-11-23T17:04:29,yes
ffmpeg-change1-20706,ffmpeg-patch-31611,"[FFmpeg-devel,v5,3/4] avformat/imf: Demuxer implementation",2021-11-23T18:42:10,yes
ffmpeg-change1-20703,ffmpeg-patch-33046,"[FFmpeg-devel,v1] avformat/imf: fix CPL parsing error handling",2022-01-04T06:10:56,yes
ffmpeg-change1-20703,ffmpeg-patch-33071,"[FFmpeg-devel,v2,1/2] avformat/imf: fix CPL parsing error handling",2022-01-05T02:42:06,yes
ffmpeg-change1-16168,ffmpeg-patch-36981,"[FFmpeg-devel,01/39] avcodec/hevcdsp: Constify src pointers",2022-07-26T21:47:13,yes
ffmpeg-change1-16168,ffmpeg-patch-37014,"[FFmpeg-devel,v2,1/3] avcodec/hevcdsp: Constify src pointers",2022-07-27T20:05:44,yes
ffmpeg-change1-16168,ffmpeg-patch-37032,"[FFmpeg-devel,v3,1/3] avcodec/hevcdsp: Constify src pointers",2022-07-29T04:55:43,yes
ffmpeg-change1-16168,ffmpeg-patch-37077,"[FFmpeg-devel,1/3] avcodec/hevcdsp: Constify src pointers",2022-08-01T13:08:07,yes
ffmpeg-change1-16168,ffmpeg-patch-37082,"[FFmpeg-devel,v5,2/4] avcodec/hevcdsp: Constify src pointers",2022-08-02T00:23:10,yes
ffmpeg-change1-4820,ffmpeg-patch-28247,"[FFmpeg-devel,3/5] avformat/mpegtsenc: Add muxing support for arib_superimpose",2021-06-12T09:30:30,yes
ffmpeg-change1-4820,ffmpeg-patch-28255,"[FFmpeg-devel,v2,3/5] avformat/mpegtsenc: Add muxing support for arib_superimpose",2021-06-13T02:34:19,yes
ffmpeg-change1-16682,ffmpeg-patch-39580,"[FFmpeg-devel,4/7] avcodec/mediacodecenc: use bsf to handle crop",2022-12-04T17:12:25,yes
ffmpeg-change1-16682,ffmpeg-patch-39642,"[FFmpeg-devel,v2,4/7] avcodec/mediacodecenc: use bsf to handle crop",2022-12-07T09:31:19,yes
ffmpeg-change1-16682,ffmpeg-patch-39663,"[FFmpeg-devel,v3,3/7] avcodec/mediacodecenc: use bsf to handle crop",2022-12-09T17:22:40,yes
ffmpeg-change1-8407,ffmpeg-patch-6129,[FFmpeg-devel] libavcodec/mpeg12dec: Use atomic addition for value updated in multiple threads.,2017-11-16T20:41:32,yes
ffmpeg-change1-8407,ffmpeg-patch-6130,[FFmpeg-devel] libavcodec/mpeg12dec: Use atomic addition for value updated in multiple threads.,2017-11-16T23:07:54,yes
ffmpeg-change1-23388,ffmpeg-patch-3728,[FFmpeg-devel] frame_thread_encoder: extend critical code covered by finished_task_mutex.,2017-05-24T16:15:05,yes
ffmpeg-change1-23388,ffmpeg-patch-3729,[FFmpeg-devel] frame_thread_encoder: extend critical code covered by finished_task_mutex.,2017-05-24T16:51:27,yes
ffmpeg-change1-23388,ffmpeg-patch-3733,[FFmpeg-devel] frame_thread_encoder: extend critical code covered by finished_task_mutex.,2017-05-25T12:20:46,yes
ffmpeg-change1-10178,ffmpeg-patch-23189,[FFmpeg-devel] avformat/dhav: also support ZLAV packets,2020-10-24T00:32:25,yes
ffmpeg-change1-10178,ffmpeg-patch-23432,"[FFmpeg-devel,v2] avformat/dhav: also support ZLAV packets",2020-11-08T09:41:43,yes
ffmpeg-change1-18131,ffmpeg-patch-14662,"[FFmpeg-devel,2/8] avcodec/v4l2_m2m: disable info logging during device probe",2019-08-22T21:47:35,yes
ffmpeg-change1-18131,ffmpeg-patch-14873,"[FFmpeg-devel,02/25] avcodec/v4l2_m2m: disable info logging during device probe",2019-09-03T01:02:07,yes
ffmpeg-change1-21253,ffmpeg-patch-36069,"[FFmpeg-devel,v2,2/2] avformat/mov: prevent potential use of uninitialized value",2022-06-04T10:35:07,yes
ffmpeg-change1-21253,ffmpeg-patch-36159,"[FFmpeg-devel,v3,2/2] avformat/mov: prevent potential use of uninitialized value",2022-06-11T07:32:16,yes
ffmpeg-change1-27552,ffmpeg-patch-39754,"[FFmpeg-devel,EXTERNAL] vaapi: support VAProfileH264High10",2022-12-26T06:34:54,yes
ffmpeg-change1-27552,ffmpeg-patch-39755,"[FFmpeg-devel,EXTERNAL] vaapi: support VAProfileH264High10",2022-12-26T06:42:42,yes
ffmpeg-change1-27552,ffmpeg-patch-39756,[FFmpeg-devel] vaapi: support VAProfileH264High10,2022-12-26T06:59:39,yes
ffmpeg-change1-27552,ffmpeg-patch-39760,"[FFmpeg-devel,v2] vaapi: support VAProfileH264High10",2022-12-27T03:12:51,yes
ffmpeg-change1-27552,ffmpeg-patch-39964,"[FFmpeg-devel,v3] vaapi: support VAProfileH264High10",2023-01-11T10:46:29,yes
ffmpeg-change1-27552,ffmpeg-patch-40904,"[FFmpeg-devel,v4] vaapi: support VAProfileH264High10",2023-03-29T08:41:10,yes
ffmpeg-change1-13088,ffmpeg-patch-17097,"[FFmpeg-devel,20/20] avformat/matroskaenc: Avoid seek when writing Cues at the front",2020-01-01T00:58:37,yes
